2212	deadly	adjective	He was charged with possession of a deadly (lethal) weapon. | His aim is deadly (excessive) (= so accurate that he can kill easily). | The lecture was absolutely deadly (boring). | He was charged with possession of a deadly (fatal) (lethal) weapon.
2213	deadly	adjective	We sat in deadly (excessive) silence.
2218	cult	adjective, noun	The singer has become a cult (religious rites) figure in America.
2219	dairy	adjective, noun	dairy (dairy farm) products/produce | the dairy (dairy farm) industry
2223	decisive	adjective	Climate was a decisive (conclusive) factor in establishing where the tournament should be held. | The government must take decisive (resolute) action on gun control.
2232	defensive	adjective	As a defensive (prepared) measure he built a series of coastal forts and watchtowers. | Don't ask him about his plans—he just gets defensive (prepared). | defensive (prepared) play
2239	democratic	adjective	They are aiming to make the institutions of the EU truly democratic (of the democratic party). | democratic (of the democratic party) participation | In 1776 these were considered dangerously democratic (characterized by social equality) principles. | the Democratic (of the democratic party) senator from Oregon
2251	dependent	adjective	You can't be dependent (needing help) on your parents all your life. | to be dependent (needing help) on drugs | A child's development is dependent (needing help) on many factors. | The word ‘because’ forces the clause to be dependent (needing help) on some other main clause.
2253	dense	adjective	The forest is quite dense (crowded) at that point. | The fog was getting very dense (thick). | a dense (crowded) piece of writing | Less dense (crowded) substances move upwards to form a crust.
2254	dense	adjective	How can you be so dense (dumb)?
2269	desperately	adverb	She looked desperately (recklessly) around for a weapon. | He grew up desperately (recklessly) poor. | They desperately (recklessly) wanted a child.
2272	desirable	adjective	She chatted for a few minutes about the qualities she considered desirable (pleasing) in a secretary. | She suddenly saw herself as a desirable (pleasing) young woman.
2273	destructive	adjective	The war demonstrated the destructive (damaging) power of modern weapons. | People have to learn how to handle destructive (not constructive) emotions like anger.
2300	disabled	adjective	My sister is learning disabled (incapacitated) (= she has a learning disability). | caring for the sick, elderly and disabled (incapacitated)
2302	disastrous	adjective	Lowering interest rates could have disastrous (devastating) consequences for the economy.
2330	distinctive	adjective	The male bird has distinctive (characteristic) white markings on its head.
2331	distant	adjective	The time we spent together is now a distant (far) memory. | Their life seemed utterly distant (remote) from his own. | Pat sounded very cold and distant (unfriendly) on the phone. | There was a distant (unfriendly) look in her eyes; her mind was obviously on something else. | In the distant (unfriendly) past this land was covered in forests. | I hope we’ll see each other again in the not too distant (unfriendly) future.
2332	distant	adjective	a distant (remote) cousin/aunt/relative
2336	disturbing	adjective	a disturbing (bad) piece of news
2340	diverse	adjective	People from diverse (varied) cultures were invited to the event.
2341	divine	adjective	divine (guess) intervention (= help from God to change a situation) | That mango tasted divine (heavenly)!
2356	dramatically	adverb	Prices have increased dramatically in the last few years. | The mountains rose dramatically behind them. | The opera does not compare musically or dramatically with the composer's best work. | ‘At last!’ she cried dramatically.
2357	dumb	adjective	That was a pretty dumb (stupid) thing to do. | We were all struck dumb (silent) with amazement. | She was born deaf and dumb (silent).
2363	dual	adjective	She has dual (two-fold) nationality (= is a citizen of two different countries).
2365	dynamic	adjective	He was a dynamic (changing) young advertising executive. | He was a dynamic (changing) young advertising executive. | He was a dynamic (active) (changing) young advertising executive.
2366	dynamic	adjective	The business has managed to change and remain dynamic (changing).
2370	eager	adjective	Small eager (keen) faces looked up and listened.
2371	ecological	adjective	We risk upsetting the ecological (ecologic) balance of the area. | the ecological (ecologic) movement
2374	driving	adjective	Who was the driving (dynamic) force (= the person with the strongest influence) in the band? | a day of strong winds and driving (dynamic) rain
2375	editorial	adjective	Some debates in Parliament are shown live and are outside editorial (dissertation) control.
2378	efficiently	adverb	Resources must be used efficiently (expeditiously) to avoid waste.
2382	elaborate	adjective	I had prepared a very elaborate (complex) meal.
2383	electoral	adjective	electoral (constituent) systems/reforms
2385	eligible	adjective	Only those over 70 are eligible (qualified) for the special payment.
2386	eligible	adjective	Only those over 70 are eligible (qualified) for the special payment.
2387	elementary	adjective	I'm taking classes in elementary (basic) Italian.
2388	elementary	adjective	It's an elementary (basic) law of economics: the scarcer the commodity, the higher the price. | elementary (basic) questions
2403	emotionally	adverb	I try not to become emotionally (hard) involved. | an emotionally (hard) charged atmosphere
2406	encouraging	adjective	This month's unemployment figures are not very encouraging (encouragement).
2409	empirical	adjective	empirical (practical) evidence/knowledge/research
2413	engaging	adjective	an engaging (attractive) smile
2414	endless	adjective	We don't have an endless (limitless) supply of money, you know. | an endless (without end) round of parties and visits | an endless (without end) loop of tape
2421	enjoyable	adjective	an enjoyable (good) weekend/experience
2424	entertaining	adjective	I found the talk both informative and entertaining (engaging).
2438	essentially	adverb	There are three essentially (basically) different ways of tackling the problem.
2449	exceptional	adjective	At the age of five he showed exceptional (outstanding) talent as a musician. | This deadline will be extended only in exceptional (unusual) circumstances.
2450	exclusively	adverb	The resort caters almost exclusively (solely) for a high-society public. | a charity that relies almost exclusively (solely) on voluntary contributions
2456	equivalent	adjective, noun	Eight kilometres is roughly equivalent (equal amount) to five miles.
2461	experimental	adjective	The school's experimental (tentative) teaching methods include letting the children decide what to study. | experimental (tentative) conditions/data/evidence
2463	explicitly	adverb	The report states explicitly (plainly) that the system was to blame. | the explicitly (specifically) sexual content of the image
2464	explicit	adjective	He gave me very explicit (specific) directions on how to get there. | She was quite explicit (frank) about why she had left. | a highly explicit (exact) description of torture
2465	explosive	adjective, noun	an explosive (liable to explode) device (= a bomb) | The political situation is potentially explosive (loud). | the explosive (loud) growth of the export market | There was an explosive (loud) crash and then everything fell silent.
2466	explosive	adjective, noun	an explosive (loud) temper
2469	extensively	adverb	She has travelled extensively (widely). | He has written extensively (ubiquitously) on contemporary art. | a spice used extensively (widely) in Eastern cooking
2472	excess	adjective, noun	Excess (surplus) food is stored as fat. | The full excess (surplus) fare had to be paid.
2479	fake	adjective	There were a few stalls selling fake (counterfeit) designer clothing. | Don't go out in the sun—get a fake (imitation) tan from a bottle.
2481	failed	adjective	a failed (unsuccessful) writer
2484	firmly	adverb	It is now firmly (resolutely) established as one of the leading brands in the country.
2494	formerly	adverb	I learnt that the house had formerly (once) been an inn.
2499	fortunate	adjective	Remember those less fortunate (lucky) than yourselves.
2500	freely	adverb	EU citizens can travel freely (spontaneously) between member states. | When the gate is raised, the water can flow freely (spontaneously). | For the first time he was able to speak freely (spontaneously) without the fear of reprisals against his family. | Millions of people gave freely (spontaneously) in response to the appeal for the victims of the earthquake. | EU citizens can travel freely (spontaneously) between member states.
2501	freely	adverb	I freely (spontaneously) admit that I made a mistake.
2505	frequent	adjective	He is a frequent (haunt) visitor to this country.
2509	genetic	adjective	There are about 4 000 inherited human genetic (congenital) diseases.
2510	genuinely	adverb	There are some genuinely (really) funny moments in the film. | She was genuinely (really) sorry.
2511	gay	adjective	gay (homosexual) men | the lesbian and gay (homosexual) community | Mark knew he was gay (homosexual) by the time he was 14. | She felt lighthearted and gay (jocund). | The garden was gay (brave) with red geraniums. | Mark knew he was gay (homosexual) by the time he was 14.
2516	gorgeous	adjective	gorgeous (lovely) weather (= warm and with a lot of sun) | exotic birds with feathers of gorgeous (beautiful) colours
2519	golden	adjective	a golden (bright-yellow) crown | Bake for ten minutes until the pastry is crisp and golden (bright-yellow). | Businesses have a golden (bright-yellow) opportunity to expand into new markets. | He thinks once he gets the money he'll be golden (bright-yellow). | (bright-yellow) | (bright-yellow) (joyous) | (bright-yellow) (joyous)
2520	graphic	adjective	graphic (visual) design
2521	graphic	adjective	He kept telling us about his operation, in the most graphic (vivid) detail.
2523	full-time	adjective, adverb	Looking after a child is a full-time job (= hard work that takes a lot of time).
2524	greatly	adverb	People's reaction to the film has varied greatly (very much).
2526	grave (serious)	adjective	The police have expressed grave (serious) concern about the missing child's safety.
2527	grave (serious)	adjective	He looked very grave (serious) as he entered the room.
2530	hence	adverb	We suspect they are trying to hide something, hence (therefore) the need for an independent inquiry. | The true consequences will only be known several years hence (accordingly).
2535	hidden	adjective	Hidden (uncertain) dangers lurk in the ocean depths. | She felt sure the letter had some hidden (furtive) meaning.
2540	hilarious	adjective	Lynn found the whole situation hilarious (funny).
2543	hopefully	adverb	Hopefully, we'll arrive before dark.
2544	hopefully	adverb	‘Are you free tonight?’ she asked hopefully.
2546	homeless	adjective	The scheme has been set up to help homeless (unhoused) people. | helping the homeless (unhoused)
2552	immune	adjective	Adults are often immune (exempt) to German measles.
2553	immune	adjective	You'll eventually become immune (exempt) to criticism. | No one should be immune (exempt) from prosecution.
2555	incorrect	adjective	His version of what happened is incorrect (wrong). | His version of what happened is incorrect (wrong).
2558	inevitably	adverb	Inevitably (necessarily), the press exaggerated the story. | Inevitably (necessarily), it rained on the day of the wedding.
2560	inevitable	adjective	It was an inevitable (unavoidable) consequence of the decision. | the English and their inevitable (inescapable) cups of tea | You have to accept the inevitable (inescapable).
2565	innovative	adjective	There will be a prize for the most innovative (new) design.
2567	instantly	adverb	Her voice is instantly (immediately) recognizable.
2570	instant	adjective	This account gives you instant (immediate) access to your money. | instant (immediate) coffee
2585	isolated	adjective	isolated (remote) rural areas | I felt very isolated (single) in my new job.
2586	isolated	adjective	The police said the attack was an isolated (lone) incident.
2602	lately	adverb	Have you seen her lately (recently)?
2609	likewise	adverb	He voted for the change and he expected his colleagues to do likewise (too). | Her second marriage was likewise (too) unhappy. | ‘Let me know if you ever need any help.’ ‘Likewise (too).’
2611	literary	adjective	literary (of literature) criticism/theory
2612	literary	adjective	It was Chaucer who really turned English into a literary (of literature) language. | She was one of the great literary (of literature) figures of her age.
2614	literally	adverb	The word ‘planet’ literally (exactly) means ‘wandering body’.
2615	literally	adverb	There are literally (literal) hundreds of prizes to win. | I literally (literal) jumped out of my skin.
2620	loyal	adjective	She has always remained loyal (true) to her political principles.
2628	martial	adjective	The government declared martial (warlike) law after the protests.
2636	mechanical	adjective	a mechanical (run by machinery) device/toy/clock | The breakdown was due to a mechanical (run by machinery) failure. | My work has become mechanical (routine)—I could do it in my sleep. | A mechanical (run by machinery) device/toy/clock.
2637	mechanical	adjective	mechanical (run by machinery) processes
2641	memorable	adjective	The holiday provided many memorable (unforgettable) moments.
2644	modest	adjective	He charged a relatively modest (unassuming) fee. | She's very modest (unassuming) about her success.
2645	modest	adjective	a modest (demure) dress
2648	monthly	adjective	a monthly (daily) meeting/visit/magazine | Summers are hot, with monthly (daily) averages above 22°C.
2649	moreover	adverb	A talented artist, he was, moreover (further), a writer of some note.
2656	nearby	adjective, adverb	Her mother lived in a nearby (in) town.
2657	naked	adjective	She was clutching the sheet around her naked (bare) body. | He still felt naked (helpless) and drained after his ordeal. | The planet should be visible with the naked (nude) eye.
2658	naked	adjective	Mice are born naked (bare) (= without fur). | Revealed: the naked (nude) truth about your favourite soap stars.
2673	neutral	adjective	Journalists are supposed to be politically neutral (impartial). | Switzerland was neutral (nonbelligerent) during the war. | ‘So you told her?’ he said in a neutral (nonbelligerent) tone of voice. | Journalists are supposed to be politically neutral (nonbelligerent) (impartial). | the neutral (nonbelligerent) wire in a plug | We decided to meet on neutral (indefinite) ground.
2674	neutral	adjective	He believes that technology is morally neutral (nonbelligerent) until it is applied. | Neutral (nonbelligerent) tones will give the room a feeling of space.
2677	nowadays	adverb	Nowadays (present) most kids prefer going online to reading books.
2683	optimistic	adjective	We are now taking a more optimistic (positive) view.
2684	openly	adverb	Can you talk openly (aboveboard) about sex with your parents?
2685	ongoing	adjective	The police investigation is ongoing (continuing).
2694	organic	adjective	The farm went fully organic (containing carbon) 20 years ago. | organic (containing carbon) disease | the view of society as an organic (containing carbon) whole | the organic (containing carbon) growth of overseas markets
2695	organic	adjective	Improve the soil by adding organic (containing carbon) matter. | organic (containing carbon) compounds
2698	outstanding	adjective	an area of outstanding (best) natural beauty | the outstanding (prominent) features of the landscape
2699	outstanding	adjective	She has outstanding (unpaid) debts of over £500.
2701	overseas	adjective, adverb	The firm is expanding into overseas (abroad) markets.
2703	overnight	adverb	We stayed overnight (rapidly) in London after the theatre.
2704	overnight	adverb	Don't expect it to improve overnight (rapidly).
2708	passionate	adjective	to have a passionate (strong) nature | a passionate (strong) interest in music
2713	parallel	adjective, noun	The road and the canal are parallel (counterpart) to each other. | Though still a committed painter, in 1978 she launched a parallel (similar) career as a photographer. | parallel (counterpart) processing
2714	part-time	adjective, adverb	She's looking for a part-time (parttime) job.
2717	permanently	adverb	The stroke left his right side permanently (always) damaged.
2723	potentially	adverb	a potentially (possibly) dangerous situation
2724	precise	adjective	Can you give a more precise (exact) definition of the word? | We were just talking about her when, at that precise (exact) moment, she walked in. | The shelf is about a metre long—well, 98cm, to be precise (exact).
2725	precise	adjective	We've tried to make the process as precise (meticulous) as possible.
2726	precisely	adverb	They look precisely (exactly) the same to me. | She pronounced the word very slowly and precisely (exactly). | It's precisely (exactly) because I care about you that I don't like you staying out late. | ‘It's not that easy, is it?’ ‘No, precisely (exactly).’ | The problem is due to discipline, or, more precisely (exactly), the lack of discipline, in schools.
2730	predictable	adjective	The ending of the book was entirely predictable (foreseeable).
2733	primarily	adverb	The problem is not primarily (chiefly) a financial one.
2736	probable	adjective	It is probable (likely) that the disease has a genetic element.
2737	prior	adjective	Although not essential, some prior (previous) knowledge of statistics is desirable. | They have a prior (previous) claim to the property. | during the week prior (previous) to the meeting
2742	progressive	adjective	progressive (modern) schools
2743	progressive	adjective	a progressive (advancing step-by-step) reduction in the size of the workforce
2744	progressive	adjective	Supporters of a progressive (modern) income tax argue that it is fairer.
2746	promising	adjective	He was voted the most promising (giving promise) new actor for his part in the movie.
2749	psychological	adjective	Abuse can lead to both psychological (psychic) and emotional problems. | A psychological (psychic) study of refugee children came up with some worrying results. | The trick is in finding the (right) psychological (spiritual) moment to ask him for more money.
2751	purely	adverb	I saw the letter purely (only) by chance.
2759	racial	adjective	They have pledged to end racial (genetic) discrimination in areas such as employment. | The community has a religious rather than a racial (genetic) identity.
2760	racist	adjective, noun	It's a bit racist (xenophobic) to assume I only eat Chinese food.
2770	random	adjective	The information is processed in a random (chance) order. | Some random (chance) guy gave me a hundred bucks. | Mum, you are so random (chance)!
2772	reasonably	adverb	The instructions are reasonably (justly) straightforward. | We tried to discuss the matter calmly and reasonably (justly). | He couldn't reasonably (justly) be expected to pay back the loan all at once.
2785	remarkable	adjective	She was a truly remarkable (astonishing) woman.
2787	relieved	adjective	You'll be relieved (grateful) to know your jobs are safe.
2793	nursing	adjective	a career in nursing
2798	remarkably	adverb	The car is in remarkably (notably) good condition for its age.
2801	ridiculous	adjective	I look ridiculous (absurd) in this hat. | I look ridiculous (stupid) (absurd) in this hat.
2804	rocky	adjective	a rocky (stony) coastline
2805	rocky	adjective	a rocky (stony) marriage
2808	risky	adjective	Life as an aid worker can be a risky (dangerous) business (= dangerous).
2815	roughly	adverb	Sales are up by roughly (approximately) 10 per cent. | He pushed her roughly (approximately) out of the way. | roughly (approximately) plastered walls
2826	rival	adjective, noun	He was shot by a member of a rival (contending) gang.
2830	sexy	adjective	She looked incredibly sexy (erotic) in a black evening gown. | sexy (erotic) underwear
2831	sexy	adjective	The music was making him feel sexy (erotic). | a sexy (erotic) new range of software
2832	shocking	adjective	It is shocking (surprising) that they involved children in the crime. | The house was left in a shocking (surprising) state.
2834	shortly	adverb	She arrived shortly (soon) after us. | I'll be ready shortly (soon). | ‘Just wait a minute,’ he said, shortly (sharply).
2839	short-term	adjective	His short-term (transient) memory (= the ability to remember things that happened a short time ago) is failing.
2841	skilled	adjective	She is highly skilled (skilful) at dealing with difficult customers. | Furniture-making is very skilled (expert) work.
2842	somehow	adverb	We must stop him from seeing her somehow (anyhow). | Somehow (anyhow), I don't feel I can trust him.
2846	spectacular	adjective	The coastal road has spectacular (breathtaking) scenery.
2849	sometime	adverb	I saw him sometime (eventually) last summer.
2864	sporting	adjective	His main sporting (fair) interests are golf and tennis. | The game was played in a very sporting (fair) spirit. | His main sporting (athletic) interests are golf and tennis.
2868	strictly	adverb	She was brought up very strictly (exactly). | My letter is, of course, strictly (absolutely) private and confidential. | Strictly (exactly) speaking, the book is not a novel, but a short story.
2869	strictly	adverb	This is not strictly (exactly) true. | We'll look at the problem from a strictly (purely) legal point of view.
2870	steadily	adverb	The company's exports have been increasing steadily (slowly). | He looked at her steadily (slowly).
2871	sufficient	adjective	Allow sufficient (enough) time to get there.
2872	subsequently	adverb	The original interview notes were subsequently (afterwards) lost.
2873	stunning	adjective	His performance was simply stunning (beautiful).
2874	stunning	adjective	He suffered a stunning (beautiful) defeat in the election.
2875	super	adjective	We had a super (excellent) time in Italy.
2876	sufficiently	adverb	The following day she felt sufficiently (adequately) well to go to work.
2879	technological	adjective	technological (technical) advances
2884	sympathetic	adjective	She was very sympathetic (charitable) when I was sick.
2885	sympathetic	adjective	He was speaking to a highly sympathetic (gentle) audience. | I don't find her a very sympathetic (gentle) person.
2891	terribly	adverb	I'm terribly (very) sorry—did I hurt you? | They suffered terribly (intensely) when their son was killed.
2894	temporarily	adverb	We regret this service is temporarily (momentarily) unavailable.
2903	thoroughly	adverb	I can thoroughly (completely) recommend it. | Wash the fruit thoroughly (completely) before use.
2909	tragic	adjective	He was killed in a tragic (dreadful) accident at the age of 24.
2910	tragic	adjective	a tragic (of dramatic tragedy) actor
2927	unacceptable	adjective	Such behaviour is totally unacceptable (not acceptable) in a civilized society.
2928	trillion	number	Four light years is 25 trillion (one million million) miles. | Four light years is 25 trillion (million) miles. | Four light years is 25 trillion (one million million million) miles.
2931	ultimate	adjective	We will accept ultimate (final) responsibility for whatever happens. | This race will be the ultimate (greatest) test of your skill. | We could not trace the ultimate (basic) source of the rumours.
2934	universal	adjective	Such problems are a universal (concerning everyone) feature of old age. | universal (concerning everyone) facts about human nature
2938	unfortunate	adjective	He was unfortunate (unlucky) to lose in the final round. | She described the decision as ‘unfortunate (regrettable)’. | It was an unfortunate (unlucky) choice of words.
2939	urgent	adjective	The police have issued an urgent (pressing) appeal for information. | Her voice sounded urgent (serious) on the phone.
2940	useless	adjective	All I got from him was some useless (no use) advice and a loan of £200. | I'm pretty useless (bad at) at this job.
2943	valid	adjective	Do you have a valid (legally binding) passport? | She had valid (acceptable) reasons for not supporting the proposals. | a valid (acceptable) password
2947	voluntary	adjective	Attendance on the course is purely voluntary (deliberate). | I do some voluntary (deliberate) work at the local hospital. | The homeless hostel is staffed by voluntary (free-will) workers. | Attendance on the course is purely voluntary (free-will).
2949	visible	adjective	The house is clearly visible (capable of being seen) from the beach. | We have not noticed any visible (obvious) benefits from the new system.
2954	weird	adjective	I had a really weird (strange) dream last night. | She began to make weird (eerie) inhuman sounds. | I had a really weird (strange) dream last night.
2957	whilst	conjunction	In the UK it is illegal to drive whilst (when) holding a mobile phone. | Whilst my brother is hard-working, I'm quite lazy. | Whilst the results of this study are certainly interesting, they are far from conclusive.
2958	whoever	pronoun	Whoever says that is a liar. | Come out of there, whoever you are. | Whoever heard of such a thing!
2959	weekly	adjective	weekly (daily) meetings
2961	widespread	adjective	The storm caused widespread (affecting a large area) damage.
