766	barrel	noun	They filled the barrels with cider. | They got through two barrels of beer. | Tom found himself looking down the barrel of a gun. | Life hasn't exactly been a barrel of laughs lately. | What do you mean you can't do it? | He sold the business lock, stock and barrel. | They've got us over a barrel. | They filled the barrels with cider.
767	behalf	noun	He began a petition in behalf (side) of the farmers. | On behalf (side) of the department I would like to thank you all. | They campaigned on behalf (side) of asylum seekers. | Don't worry on my behalf (side).
768	ballot	noun	The chairperson is chosen by secret ballot (vote). | What percentage of eligible voters cast their ballots (vote)? | She won 58.8% of the ballot (vote).
769	beam	noun	The car's headlights were on full beam (light) (= shining as brightly as possible and not directed downwards). | The cottage had exposed oak beams (horizontal support). | The gymnast performed a somersault on the beam (light). | Your calculation is way off beam (light).
770	beam	noun	a beam (light) of satisfaction
772	benchmark	noun	Tests at the age of seven provide a benchmark (standard) against which the child's progress at school can be measured.
773	beneficiary	noun	Who will be the main beneficiary (inheritor) of the cuts in income tax? | She was the sole beneficiary (inheritor) of her father’s will.
776	biography	noun	The book gives potted biographies (memoir) of all the major painters.
778	breakdown	noun	Most breakdown services give priority to women travelling alone. | The only ground for divorce is the irretrievable breakdown of the marriage. | First, let's look at a breakdown of the costs. | the breakdown of proteins in the digestive system | It all became too much and he had some sort of breakdown.
779	blast	noun, verb	The blast ripped through the building. | A blast of hot air hit us as we stepped off the plane. | The driver opened the door letting out a blast of Bob Marley. | Blast for prison governors in judge’s report. | The party was a blast. | They sent out email blasts and posted information on all their websites. | The blast ripped through the building. | She had the car stereo on at full blast.
780	breakthrough	noun	a significant breakthrough (progress) in negotiations
781	boundary	noun	After the war the national boundaries (border) were redrawn. | We aim to push the boundaries (border) of what we can achieve.
782	boundary	noun	He hit 13 boundaries (border) from 183 balls.
783	broadband	noun	plans to upgrade broadband in rural areas | plans to upgrade broadband in rural areas
784	bulk	noun	The bulk of the population lives in cities. | Despite its bulk and weight, the car is extremely fast. | She heaved her bulk out of the chair.
785	bureaucracy	noun	We need to reduce paperwork and bureaucracy in the company. | We are living in a modern bureaucracy.
786	burden	noun	The main burden (weigh down) of caring for old people falls on the state. | The little donkey struggled under its heavy burden (weigh down).
787	cabinet	noun	The cabinet is meeting today to discuss the situation. | The china was displayed in a glass cabinet.
788	casualty	noun	Our primary objective is reducing road casualties (injured). | She became a casualty (injured) of the reduction in part-time work (= she lost her job). | The victims were rushed to casualty (injured).
789	capability	noun	Age affects the range of a person's capabilities. | Britain’s nuclear/military capability
790	catalogue	noun	An illustrated catalogue (catalog) accompanies the exhibition. | a catalogue (catalog) of disasters/errors/misfortunes
791	chaos	noun	Heavy snow has caused total chaos (turmoil) on the roads.
792	blend	noun, verb	a blend (mix) of tea | a blend (mix) of youth and experience
794	clarity	noun	The brilliant clarity (clearness) of his argument could not be faulted. | With painful clarity (clearness) she remembered the day he had died. | the clarity (clearness) of the sound on the recording
795	clash	noun	Clashes broke out between police and demonstrators. | There has been a head-on clash between the two candidates over education policy. | a personality clash with the boss | a clash in the timetable/schedule | a clash of cymbals/swords | Bayern’s clash with Roma in the Champions League | Clashes broke out between police and demonstrators.
796	coalition	noun	The two parties have formed a coalition (union). | The network is a global coalition (union) of environmental and consumer groups.
798	breed	noun, verb	Labradors and other large breeds of dog | He represents a new breed of politician.
800	competence	noun	to gain a high level of competence (ability) in English | The judge has to act within the competence (ability) of the court. | The syllabus lists the knowledge and competences (ability) required at this level.
803	commodity	noun	Crude oil is the world's most important commodity (purchase). | Water is a precious commodity (purchase) that is often taken for granted in the West.
807	compliance	noun	Safety measures were carried out in compliance (conformity) with paragraph 6 of the building regulations. | He was appalled by his parents' unquestioning compliance (conformity) with the regime.
808	compromise	noun, verb	After lengthy talks the two sides finally reached a compromise (make mutual concessions). | This model represents the best compromise (make mutual concessions) between price and quality. | Compromise (make mutual concessions) is an inevitable part of life.
810	consent	noun, verb	The written consent (agreement) of a parent is required. | She was chosen as leader by common consent (agreement) (= everyone agreed to the choice). | Your family, in effect, signs the consent (agreement) for you.
811	composition	noun	the chemical composition (work) of the soil | In the exam you will have to do a composition. | pieces performed in the order of their composition
812	composition	noun	one of Beethoven’s finest compositions (work) | a composition (structure) on the effects of crime.
818	contradiction	noun	There is a contradiction (refutation) between the two sets of figures. | Now you say you both left at ten—that's a contradiction (refutation) of your last statement. | A ‘nomad settlement’ is a contradiction (refutation) in terms.
819	counterpart	noun	The Foreign Minister held talks with his Chinese counterpart (equal).
822	conviction	noun	He plans to appeal against his conviction. | She was motivated by deep religious conviction. | He said he agreed but his voice lacked conviction. | You need to have the courage of your convictions.
823	assembly	noun	Power has been handed over to provincial and regional assemblies (assemblage). | They were fighting for freedom of speech and freedom of assembly (assemblage). | The deputy head was taking (= leading) school assembly (assemblage) that day. | Putting the bookcase together should be a simple assembly (assemblage) job.
825	auto	noun	the auto (car) industry
826	conversion	noun	Their main business is the conversion (change) of farm buildings into family homes. | Late in life she experienced a religious conversion (change).
829	backup	noun	The police had backup from the army. | Always make a backup of your work.
830	bay	noun	a magnificent view across the bay (cove) | Put the equipment in No 3 bay (cove). | a magnificent view across the bay (cove) | He was riding a big bay (cove). | a magnificent view across the bay (cove) | a magnificent view across the bay (cove) | a magnificent view across the bay (cove) | I'm trying to keep my creditors at bay (cove).
831	bay	noun	a magnificent view across the bay (cove)
832	beast	noun	mythical beasts (animal) such as unicorns and dragons | The beast (animal) in her wanted to destroy his house. | The maths exam was a real beast (animal). | His new guitar is a very expensive beast (animal).
833	bench	noun	a park bench (seat) | His lawyer turned to address the bench (court). | He started the game on the bench (seat) but finished as the team’s top scorer. | a carpenter’s bench (workbench)
834	bench	noun	There was cheering from the Opposition benches (= a seat in a public garden).
835	blade	noun	The machine comes with a plastic guard over the blade to protect the operator. | the blades of a propeller | The machine comes with a plastic guard over the blade to protect the operator. | The machine comes with a plastic guard over the blade to protect the operator.
836	blade	noun	Not a blade of grass stirred.
837	bishop	noun	He was appointed Bishop of Ely.
838	bishop	noun	He was appointed Bishop of Ely.
840	bass	noun	He always plays his stereo with the bass (low) turned right up. | Eilís Phillips on (= playing) bass (low) | He always plays his stereo with the bass (low) turned right up. | He always plays his stereo with the bass (low) turned right up.
841	bass	noun	He answered my question in a surprisingly deep bass (low).
844	bonus	noun	What is actually paid will depend on the bonus (gratuity) payments made at the end of the policy. | Being able to walk to work is an added bonus (gratuity) of the new job.
849	boom	noun	Living standards improved rapidly during the post-war boom. | The only way to satisfy the golf boom was to build more courses. | the distant boom of the guns | High house prices encourage boom and bust and leave the economy vulnerable. | High house prices encourage boom and bust and leave the economy vulnerable. | High house prices encourage boom and bust and leave the economy vulnerable.
850	boom	noun	High house prices encourage boom and bust and leave the economy vulnerable.
851	browser	noun	What do you use as your default browser (web browser)? | There were one or two browsers (web browser) in the bookstore.
852	attribute	noun, verb	Patience is one of the most important attributes (characteristic) in a teacher.
854	buck	noun	We're talking big bucks (nob) (= a lot of money) here. | a herd of buck (nob) | We're talking big bucks (nob) (= a lot of money) here. | It was my decision. (nob) | We're talking big bucks (nob) (= a lot of money) here. | Wow, you look like a million dollars. (nob) | This is a long-term project. (nob)
855	buck	noun	We're talking big bucks (nob) (= a lot of money) here.
857	buffer	noun	Support from family and friends acts as a buffer against stress. | The computer stores data in a buffer until the printer can accept it. | Support from family and friends acts as a buffer against stress. | The former tennis star’s comeback trail hit the buffers yesterday when she lost in straight sets.
858	buffer	noun	Support from family and friends acts as a buffer against stress.
859	buddy	noun	Howard and Mick were golfing buddies (friend). | ‘Where to, buddy (friend)?’ the driver asked. | The school uses a buddy (friend) system to pair newcomers with older students.
860	burial	noun	Her body was sent home for burial (inhumation).
861	calculation	noun	Cathy did a rough calculation (computation). | Decisions are shaped by political calculations (computation). | an act of cold calculation (computation)
863	canvas	noun	tents made from heavy canvas | a sale of the artist’s early canvases | The building is a blank canvas for a clever investor to potentially make a lot of money. | They spent the night under canvas.
864	capitalism	noun	the growth of industrial capitalism (free enterprise) in the West
865	cargo	noun	The tanker began to spill its cargo (freight) of oil.
868	casino	noun	a new hotel and casino (gambling casino) in Las Vegas
869	carriage	noun	a railway carriage | a horse-drawn carriage | Orders are despatched within 28 days but allow time for carriage. | a carriage return (= the act of starting a new line when typing) | She showed her pedigree on her face and in her carriage.
870	bow	noun, verb	She gave a slight bow of her head in greeting. | He was armed with a bow and arrow. | She came back on stage to take another bow.
871	bow	noun, verb	A huge whale crossed our bows.
874	cemetery	noun	He was buried in a private cemetery (graveyard).
875	caution	noun	Statistics should be treated with caution (care). | Some cautions (care) must be mentioned—for example good tools are essential to do the job well. | He threw caution (care) to the wind and dived into the water after the child.
876	caution	noun	As a first offender, she got off with a caution (care).
877	charter	noun	the European Social Charter (declaration) of workers’ rights | the United Nations Charter (declaration) | The Royal College received its charter (declaration) as a university in 1967. | The new law will be a charter (declaration) for unscrupulous financial advisers.
878	charter	noun	a yacht available for charter (declaration)
880	cattle	noun	The prisoners were herded into trucks like cattle (livestock).
882	chunk	noun	a chunk (lump) of cheese/masonry | I've already written a fair chunk (lump) of the article. | The listening texts consist of short, bite-sized chunks (lump) which are accessible to beginners. | I've already written a fair chunk (lump) of the article.
883	chamber	noun	The members left the council chamber (room). | The party has gained more seats in the Chamber (room) of Deputies in the Italian parliament. | a Bronze Age burial chamber (room) | the chambers (room) of the heart | They found themselves in a vast underground chamber (room).
884	chamber	noun	Lady Eleanor was found dead in her chamber (room).
885	charm	noun	He was a man of great charm (please). | her physical charms (please) (= her beauty) | her physical charms (please) (= her beauty) | her physical charms (please) (= her beauty) | Those new pills you gave me worked like a charm (please).
886	charm	noun	a lucky charm (please)
887	citizenship	noun	They were granted full French citizenship (nationality). | an education that prepares young people for citizenship (nationality)
888	cluster	noun	The telescope is focused on a dense cluster (clump) of stars at the edge of the galaxy. | a little cluster (clump) of houses | a consonant cluster (clump)
889	circulation	noun	Regular exercise will improve blood circulation. | A number of forged tickets are in circulation. | The newspaper has a daily circulation of 20 000. | Poor air circulation can cause condensation. | Anne has been ill but now she's back in circulation.
890	classification	noun	a style of music that defies classification (group) (= is like no other) | The material was put into the highest security classification (group). | The classification (group) of bony fish is extremely complicated. | a style of music that defies classification (group) (= is like no other)
891	cocktail	noun	a cocktail bar/cabinet/shaker | a prawn/shrimp cocktail | The show was a heady cocktail of jazz and political satire.
892	closure	noun	The hospital has been threatened with closure. | There will be road closures and diversions in the area from 8 p.m. | The conviction of their son's murderer helped to give them a sense of closure.
894	faculty	noun	students who are doing degrees in the Arts Faculty | The faculty is meeting to discuss the issue. | She retained her mental faculties (= the ability to think and understand) until the day she died. | He had a faculty for seeing his own mistakes.
895	faculty	noun	She joined the faculty of the University of Maryland.
899	faction	noun	There are rival factions within the administration. | a party divided by faction and intrigue
900	faction	noun	a party divided by faction and intrigue
904	fairness	noun	The fairness (fair-mindedness) of the judicial system is being questioned. | A tan emphasized the fairness (fair-mindedness) of her hair. | In all fairness (fair-mindedness) to him, he did try to stop her leaving.
905	fate	noun	The fate of the three men is unknown. | Fate was kind to me that day. | At the last minute she was saved from a fate worse than death. | She felt it would be tempting fate to try the difficult climb a second time.
906	feat	noun	The tunnel is a remarkable feat (action) of engineering.
908	filter	noun, verb	filter paper for the coffee machine | The camera has an anti-glare filter. | a filter lane
909	filter	noun, verb	When you do a search, there are filters for size and brand. | The software allows you to apply filters, remove blemishes and add text to your images.
910	fibre	noun	Dried fruits are especially high in fibre. | Wear underwear that is made from natural fibres. | She loved him with every fibre of her being.
911	film-maker	noun	The film-maker spent years perfecting the script for his debut.
913	flaw	noun	The argument is full of fundamental flaws (defect). | There is always a flaw (defect) in the character of a tragic hero. | The vase is in excellent condition except for a few small flaws (defect) in its base.
915	fixture	noun	There are plans to make the race an annual fixture (apparatus). | The price of the house includes fixtures and fittings.
916	firearm	noun	The police were issued with firearms (gun).
918	flesh	noun	The trap had cut deeply into the rabbit's flesh. | His fingers closed around the soft flesh of her arm. | Cut the melon in half and scoop out the flesh. | His moral sermons always denounced the lusts of the flesh. | Listening to the cries was more than flesh and blood could stand. | You can’t do that to your own flesh and blood! | The trap had cut deeply into the rabbit's flesh. | Thousands of fans gathered to see the band in the flesh. | Just the sight of him makes my flesh creep. | You’re determined to have your pound of flesh, aren’t you? | The trap had cut deeply into the rabbit's flesh. | The strength of the book is that it puts flesh on the bare bones of this argument. | The trap had cut deeply into the rabbit's flesh. | The trap had cut deeply into the rabbit's flesh.
919	fleet	noun	Nelson destroyed the Franco-Spanish fleet at the Battle of Trafalgar. | a fishing/whaling fleet | a reduction in the size of the British fleet | the company’s new fleet of vans
920	fluid	noun	The doctor told him to drink plenty of fluids (liquid).
921	flexibility	noun	The new system offers a much greater degree of flexibility (adaptability) in the way work is organized. | exercises to develop the flexibility (adaptability) of dancers’ bodies
923	formula	noun	This formula is used to calculate the area of a circle. | CO is the formula for carbon monoxide. | They're trying to work out a peace formula acceptable to both sides in the dispute. | the secret formula for the blending of the whisky | This formula is used to calculate the area of a circle. | Formula One™ racing | What are the correct legal formulae for this kind of letter?
924	foreigner	noun	The fact that I was a foreigner (alien) was a big disadvantage. | I have always been regarded as a foreigner (alien) by the local folk.
927	footage	noun	People see live footage (cinematography) of the war at home on their televisions.
928	footage	noun	I moved from an apartment into a house with three times the square footage (cinematography).
934	fundraising	noun	The hospice is planning a major fundraising (charity) event for June.
935	franchise	noun	In the reorganization, Southern Television lost their franchise (right). | They operate franchises (right) in London and Paris.
936	franchise	noun	The 1918 Reform Act extended the franchise (right) to women over 30. | Disney has successfully revived the ‘Star Wars’ franchise (right), with four films already released and more in the works.
937	fine	noun, verb	I got a parking fine (penalty) for parking on double yellow lines.
939	fit	noun	The shoe has a special strap to ensure a good fit.
940	fit	noun	He suffered from headaches and fainting fits (convulsion). | He had us all in fits (bout) (of laughter) with his jokes. | to act in a fit (healthy) of anger/temper/pique | a perfect fit (be suitable for) between the recruit and the job | Because of other commitments I can only write my book in fits (worthy) and starts. | Your mother would have a fit (suitable) if she knew you'd been drinking!
941	gallon	noun	The tankers carried 130 000 gallons (gal) of fuel.
943	funeral	noun	Hundreds of people attended the funeral (rites). | Hundreds of people attended the funeral (rites).
944	frustration	noun	Dave thumped the table in frustration (anger). | Every job has its difficulties and frustrations (anger).
945	frustration	noun	the frustration (anger) of all his ambitions
946	gear	noun	Careless use of the clutch may damage the gears. | When parking on a hill, leave the car in gear. | climbing/fishing/sports gear | Her friends were all wearing the latest gear. | I've left all my gear at Dave's house. | lifting/towing/winding gear | The party organization is moving into top gear as the election approaches. | The climbers packed all their gear into their rucksacks. | If you get your ass in gear, we can make it out of here tonight. | The climbers packed all their gear into their rucksacks. | She said nothing in case her temper slipped out of gear.
948	gathering	noun	He was asked to speak at a gathering (assembly) of religious leaders. | methods of information gathering (assembly)
950	glory	noun	I do all the work and he gets all the glory (adoration). | They built many churches, great and small, to the glory (adoration) of God. | The city was spread out beneath us in all its glory (adoration). | The temple is one of the glories (adoration) of ancient Greece.
951	governance	noun	He emphasized the company's commitment to high standards of corporate governance (supervision).
952	gambling	noun	The police are trying to stop all illegal gambling (betting).
953	gravity	noun	Newton’s law of gravity (gravitation) | I don't think you realise the gravity (gravitation) of the situation. | They were asked to behave with the gravity (gravitation) that was appropriate in a court of law.
954	glimpse	noun	He caught a glimpse (see) of her in the crowd. | The programme gives us a rare glimpse (see) of a great artist at work.
955	grid	noun	New York’s grid of streets | Power can be fed from wind generators into the electricity grid system. | The grid reference is C8. | Power can be fed from wind generators into the electricity grid system. | The 20-year-old didn't get the best of starts off the grid. | New York’s grid of streets | The mountain cabin is entirely off the grid.
956	grief	noun	She was overcome with grief (grieving) when her husband died. | It was a grief (grieving) to them that they had no children. | He caused his parents a lot of grief (grieving). | Several pedestrians came to grief (grieving) on the icy pavement. | She was overcome with grief (grieving) when her husband died. | Good grief (grieving)!
957	grief	noun	All his schemes for making money seem to come to grief (grieving).
958	grip	noun, verb	Keep a tight grip (grasp) on the rope. | The home team took a firm grip on the game. | I couldn't get a grip on what was going on. | These tyres give the bus better grip in slippery conditions. | the grip on a golf club | Keep a tight grip (grasp) on the rope. | Keep a tight grip (grasp) on the rope. | I'm slowly getting to grips with the language. | I have to take a grip on myself, he told himself firmly. | a country in the grip of recession | Sometimes I feel I'm losing my grip.
959	grip	noun, verb	Keep a tight grip (hold) (grasp) on the rope.
961	glance	noun, verb	The sisters exchanged glances (look) (= looked at each other). | At first glance (look) the problem seemed easy. | He could tell at a glance (look) what was wrong.
964	gaze	noun, verb	He met her gaze (stare) (= looked at her while she looked at him).
965	guidance	noun	Activities all take place under the guidance (advice) of an experienced tutor. | a missile guidance (advice) system
966	guerrilla	noun	urban guerrillas (ranger) (= those who fight in towns)
967	guilt	noun	She had feelings of guilt (guiltiness) about leaving her children and going to work. | His guilt (guiltiness) was proved beyond all doubt by the prosecution. | The investigation will try to find out where the guilt (guiltiness) for the disaster really lies. | Don't lay a guilt (guiltiness) trip on your child about schoolwork.
970	grasp	noun, verb	I grabbed him, but he slipped from my grasp (grip). | He has a good grasp of German grammar.
971	grasp	noun, verb	Success was within her grasp.
972	grin	noun, verb	She gave a broad grin (smile). | Wipe that grin (smile) off your face and get back to work.
973	gut	noun	It can take up to 72 hours for food to pass through the gut (intestine). | I'll only cook fish if the guts have been removed. | He had a bit of a gut on him, but otherwise he was quite skinny. | He doesn't have the guts to walk away from a well-paid job. | I had a feeling in my guts that something was wrong. | the guts of the problem | He had a bit of a gut (intestine) on him, but otherwise he was quite skinny. | It’s a problem which nobody is going to bust a gut trying to solve. | I went with my gut and turned down the job. | Make sure greedy guts doesn’t eat all the cake. | He had a bit of a gut (intestine) on him, but otherwise he was quite skinny. | She’ll have your guts for garters if she ever finds out. | I slogged my guts out for the exam. | He has spilled his guts in his new autobiography.
974	handling	noun	I was impressed by his handling (management) of the affair. | In the manufacturing industries heavy materials handling (management) is often done by robots. | data handling (management) on computer | The cost is $11 plus $5 for shipping and handling (management). | I was impressed by his handling (management) of the affair.
975	handling	noun	a car designed for easy handling (management)
976	handful	noun	She scooped up handfuls of loose earth. | Only a handful of people came. | Her children can be a real handful.
980	harmony	noun	They lived together in perfect harmony (agreement). | They began to sing in perfect four-part harmony (agreement). | The designer’s aim is to produce a harmony (agreement) of shape and texture.
981	hardware	noun	We supply computer hardware (metalware) to businesses. | a hardware (metalware) shop | tanks and other military hardware (metalware)
983	hatred	noun	He looked at me with intense hatred (dislike).
984	hazard	noun	The island group is particularly vulnerable to natural hazards (danger).
985	harassment	noun	sexual/racial harassment (tease) | guerrilla harassment (tease) of the enemy
986	heritage	noun	The building is part of our national heritage (tradition). | Her heritage (tradition) is Chinese and Vietnamese. | Cotswold sheep are considered a heritage (tradition) breed in Canada.
990	hierarchy	noun	She's quite high up in the management hierarchy (echelon). | It was on orders from the party hierarchy (echelon) that she dropped the investigation. | a hierarchy (echelon) of needs
991	homeland	noun	Many refugees have been forced to flee their homeland (fatherland). | the Transkei homeland (fatherland)
992	halt	noun, verb	Work came to a halt (stop) when the machine broke down. | Roadworks brought traffic to a grinding halt (stop). | Production ground to a halt (stop) during the strike.
993	halt	noun, verb	She walked towards him and then halted (stop).
994	hint	noun, verb	He gave a broad hint (suggestion) (= one that was obvious) that he was thinking of retiring. | At the first hint of trouble, they left. | There was more than a hint of sadness in his voice. | The teacher’s book gives useful hints on how to develop reading skills. | I thought they'd never go—some people just can't take a hint.
997	hook	noun	Hang your towel on the hook. | a left hook to the jaw | Citizens are increasingly on the hook for more of their own medical costs. | What I said was not true, but he fell for it (= believed it) hook, line and sinker. | I lied to get him off the hook. | Citizens are increasingly on the hook for more of their own medical costs. | The phone has been ringing off the hook with offers of help. | Citizens are increasingly on the hook for more of their own medical costs.
998	hook	noun	Citizens are increasingly on the hook for more of their own medical costs. | The images are used as a hook to get children interested in science. | Citizens are increasingly on the hook for more of their own medical costs.
999	horizon	noun	The sun sank below the horizon (limit of experience). | She wanted to travel to broaden her horizons (limit of experience). | There's trouble looming on the horizon (limit of experience).
1000	hostage	noun	Three children were taken hostage (captive) during the bank robbery. | Three children were taken hostage (captive) during the bank robbery.
1001	humanity	noun	He was found guilty of crimes against humanity. | The story was used to emphasize the humanity of Jesus. | The judge was praised for his courage and humanity. | The college offers a wide range of courses in the arts and humanities.
1002	hostility	noun	There was a barely veiled hostility in her tone. | The proposal was met with outright hostility. | a cessation of hostilities (= an end to fighting)
1003	ideology	noun	Marxist/capitalist ideology (set of beliefs) | the ideology (set of beliefs) of gender roles
1004	hydrogen	noun	Hydrogen is the most abundant element in the universe.
1008	idiot	noun	When I lost my passport, I felt such an idiot (fool). | When I lost my passport, I felt such an idiot (fool).
1009	horn	noun	a large bull with curved horns | ornaments made of rhino horn | Behind him, a horn blared. | a horn concerto | a large bull with curved horns | Small businesses have had to pull their horns in during the recession. | The company has locked horns with the unions over proposed pay cuts. | The medical profession’s eagerness for scientific advance had impaled it on the horns of a dilemma, forcing an unnatural choice between science and morality. | Nora decided to take the bull by the horns and organize things for herself.
1010	horn	noun	a hunting horn (antler)
1011	ignorance	noun	They fought a long battle against prejudice and ignorance. | We preferred to remain in blissful ignorance of what was going on. | Some doctors believe ignorance is bliss and don't give their patients all the facts.
1012	identification	noun	The identification (ID) of the crash victims was a long and difficult task. | The early identification (ID) of children with special educational needs is very important. | Can I see some identification (ID), please? | her emotional identification (ID) with the play’s heroine | the voters’ identification (ID) of the Democrats with high taxes
1015	incidence	noun	an area with a high incidence (frequency) of crime | the angle of incidence (frequency)
1016	imagery	noun	poetic imagery (picture) | satellite imagery (= for example, photographs of the earth taken from space)
1020	inclusion	noun	His inclusion (incorporation) in the team is in doubt. | There were some surprising inclusions (incorporation) in the list. | The company is actively promoting diversity and inclusion (incorporation).
1021	inability	noun	Some families go without medical treatment because of their inability (incapability) to pay.
1022	imprisonment	noun	to be sentenced to life imprisonment (compulsory service) for murder
1024	indicator	noun	The economic indicators (indication) are better than expected. | a depth indicator (indication) | Her right-hand indicator (indication) was flashing.
1025	indictment	noun	The poverty in our cities is a damning indictment of modern society. | This led to his indictment on allegations of conspiracy.
1026	indictment	noun	She was convicted on an indictment for conspiracy.
1035	infant	noun	She was seriously ill as an infant (baby). | The majority of infant (baby) teachers are women.
1037	injection	noun	He was treated with penicillin injections (inoculation). | The theatre faces closure unless it gets an urgent cash injection (inoculation). | a 2-litre direct injection (inoculation) engine
1038	insider	noun	The situation was described by one insider as ‘absolute chaos’.
1040	insertion	noun	An examination is carried out before the insertion (introduction) of the tube. | the insertion (introduction) of an extra paragraph
1041	inmate	noun	The jail has 500 inmates (prisoners).
1042	inspection	noun	Regular inspections (examination) are carried out at the prison. | The documents are available for inspection (examination).
1044	instinct	noun	She did not seem to have any of the usual maternal instincts (natural or inbred behavior). | I've always trusted my instincts (natural or inbred behavior) in the past.
1048	intake	noun	to reduce your daily intake (absorption) of salt | This year's intake is really diverse. | the air intake | She gave a sharp intake of breath.
1053	insult	noun, verb	The crowd were shouting insults (treat with contempt) at the police. | Then, to add insult to injury, they told me I couldn't get on the flight.
1055	intent	noun	She denies possessing the drug with intent (intention) to supply. | By 1981 the docks had, to all intents (intention) and purposes, closed.
1057	integration	noun	The aim is to promote closer economic integration (combination). | measures to promote the social integration (combination) of people with learning difficulties
1059	intensity	noun	He was watching her with an intensity (magnitude) that was unnerving. | varying intensities (magnitude) of natural light
1061	interference	noun	They resent foreign interference in the internal affairs of their country. | You have plenty of friends that can always run interference for you.
1062	interference	noun	They resent foreign interference in the internal affairs of their country. | The problem was blamed on signal interference, possibly from solar radiation.
1063	interface	noun	a user-friendly interface | the interface between computer and printer | the interface between manufacturing and sales
1067	investigator	noun	a private investigator (agent) (= a detective)
1069	involvement	noun	When she was promoted, she missed the day-to-day involvement (participation) with customers. | The new album came out of her growing involvement (participation) with contemporary music. | He spoke openly about his involvement (participation) with the singer.
1074	irony	noun	It was one of life's little ironies (incongruity). | There was a note of irony (incongruity) in his voice.
1077	isolation	noun	The country has been threatened with complete isolation (solitude) from the international community unless the atrocities stop. | Many unemployed people experience feelings of isolation (solitude) and depression. | To make sense, these figures should not be looked at in isolation (solitude).
1079	jurisdiction	noun	The English court had no jurisdiction (judicial right) over the defendants. | Practice varies between different European jurisdictions (judicial right).
1081	junction	noun	It was near the junction (juncture) of City Road and Old Street. | the junction (juncture) between nerves and muscles
1082	kingdom	noun	the kingdom (realm) of God (= heaven) | the kingdom (realm) of God (= heaven) | the animal, vegetable and mineral kingdoms (realm) | the kingdom (realm) of God (= heaven) | The truck was blown to kingdom (realm) come. | He’ll talk till kingdom (realm) come if you let him.
1083	landlord	noun	a buy-to-let landlord (landholder) (= who buys houses and flats in order to rent them out) | a buy-to-let landlord (landholder) (= who buys houses and flats in order to rent them out)
1084	lad	noun	Things have changed since I was a lad (boy). | I tried to fit in and be one of the lads (boy). | Tony was a bit of a lad (boy)—always had an eye for the women. | Things have changed since I was a lad (boy).
1086	landmark	noun	The residents are seeking landmark (milestone) status for the building.
1087	landmark	noun	The Empire State Building is a familiar landmark (milestone) on the New York skyline. | The ceasefire was seen as a major landmark (milestone) in the fight against terrorism.
1088	kidney	noun	a kidney (cast) infection | steak and kidney (cast) pie
1089	lawsuit	noun	He filed a lawsuit (action) against his record label.
1091	lap	noun	There's only one seat so you'll have to sit on my lap (lick). | They're off on the first lap of their round-the-world tour. | They dropped the problem firmly back in my lap. | My dream job just fell into my lap. | There's only one seat so you'll have to sit on my lap (lick). | We spent two weeks in the hotel living in the lap of luxury.
1092	lap	noun	She has completed six laps.
1093	laser	noun	The barcodes on the products are read by lasers (optical maser).
1095	lawn	noun	In summer we have to mow the lawn (grass) twice a week. | In summer we have to mow the lawn (grass) twice a week.
1096	legacy	noun	They each received a legacy (inheritance) of $5 000. | Future generations will be left with a legacy of pollution and destruction.
1098	layout	noun	There is no single correct layout (design) for business letters.
1101	legislature	noun	a democratically elected legislature (legislative assembly)
1103	legislation	noun	New legislation (lawmaking) on the sale and use of fireworks is being considered. | Legislation (lawmaking) will be difficult and will take time.
1110	leap	noun, verb	She took a flying leap (jump) and landed on the other side of the stream. | a leap (shoot up) from $632 to $735 | Few people successfully make the leap from television to the movies. | Her health has improved in leaps and bounds. | I didn’t know what the new job would be like—I just took a leap in the dark. | These reforms are totally untested and will require a leap of faith on the part of teachers.
1111	leak	noun, verb	a leak (leaking) in the roof | If you have no idea where the gas leak is coming from, it is always best to turn the complete system off. | There has been a leak to the press about the government plans on tax. | to have a leak | The tank had leaked (leaking) a small amount of water.
1114	liberty	noun	The concept of individual liberty (leave) is enshrined in the constitution. | He had to endure six months' loss of liberty (leave). | The right to vote should be a liberty (leave) enjoyed by all. | He took the liberty (leave) of reading my files while I was away. | The escaped prisoner has been at liberty (leave) for five days. | You are at liberty (leave) to say what you like. | The movie takes considerable liberties (leave) with the novel that it is based on. | He’s always taking liberties (leave) with the secretaries.
1115	liberation	noun	a war of liberation (release) | women’s struggle for liberation during the 1970s
1117	likelihood	noun	There is very little likelihood (probability) of that happening.
1118	literacy	noun	Most of the students here need help with literacy (learning) and numeracy. | We’re looking to hire an assistant with a high level of digital literacy (learning).
1120	listing	noun	a comprehensive listing (inventory) of all airlines | a listings (inventory) website/magazine | The company is seeking a stock exchange listing (inventory) (= for trading shares).
1121	limb	noun	For a while, she lost the use of her limbs (appendage). | long-limbed (appendage) | For a while, she lost the use of her limbs (appendage). | Are you prepared to go out on a limb (appendage) (= risk doing something that other people are not prepared to do) and make your suspicions public? | She risked life and limb (appendage) to save her children from the fire. | For a while, she lost the use of her limbs (appendage).
1122	lobby	noun, verb	He was waiting for me in the lobby (pressure group) of the hotel. | The gun lobby (pressure group) is against any change in the law.
1123	lobby	noun, verb	The gun lobby (pressure group) is against any change in the law. | a recent lobby of Parliament by nurses
